filename,width,height,x0,y0,x1,y1,label
1357,58,21,33.0,1.0,41.0,19.0,6
1358,72,32,24.0,5.0,33.0,24.0,3
1358,72,32,33.0,6.0,43.0,25.0,8
1359,181,83,59.0,11.0,95.0,81.0,3
1359,181,83,93.0,9.0,132.0,79.0,6
1360,124,47,40.0,8.0,52.0,40.0,2
1360,124,47,53.0,5.0,61.0,37.0,7
1360,124,47,63.0,4.0,72.0,36.0,5
1360,124,47,73.0,7.0,81.0,39.0,7
1361,231,77,65.0,15.0,83.0,57.0,1
1361,231,77,86.0,15.0,100.0,57.0,1
1361,231,77,101.0,15.0,136.0,57.0,7
1361,231,77,140.0,20.0,167.0,62.0,10
1362,83,38,29.0,6.0,35.0,30.0,1
1362,83,38,41.0,7.0,52.0,31.0,8
1363,168,81,61.0,21.0,84.0,71.0,5
1363,168,81,81.0,20.0,106.0,70.0,8
1364,129,63,46.0,16.0,66.0,52.0,4
1364,129,63,64.0,16.0,77.0,52.0,1
1365,85,42,42.0,10.0,56.0,32.0,2
1366,116,48,38.0,9.0,56.0,35.0,5
1366,116,48,55.0,9.0,71.0,35.0,10
1367,87,47,34.0,6.0,53.0,41.0,5
1368,125,48,47.0,15.0,59.0,35.0,4
1368,125,48,58.0,14.0,73.0,34.0,10
1369,102,42,31.0,2.0,46.0,37.0,2
1369,102,42,44.0,3.0,58.0,38.0,10
1369,102,42,55.0,3.0,68.0,38.0,7
1370,82,25,26.0,3.0,35.0,20.0,2
1370,82,25,35.0,3.0,43.0,20.0,3
1370,82,25,45.0,2.0,54.0,19.0,3
1370,82,25,55.0,3.0,63.0,20.0,10
1371,62,31,23.0,3.0,29.0,27.0,2
1371,62,31,30.0,5.0,40.0,29.0,3
1372,106,37,35.0,4.0,48.0,31.0,9
1372,106,37,48.0,6.0,58.0,33.0,1
1372,106,37,59.0,7.0,74.0,34.0,3
1373,88,22,18.0,1.0,28.0,22.0,1
1373,88,22,33.0,0.0,51.0,21.0,5
1373,88,22,51.0,0.0,69.0,21.0,10
1374,59,20,18.0,3.0,27.0,17.0,3
1374,59,20,27.0,3.0,32.0,17.0,1
1374,59,20,33.0,3.0,41.0,17.0,5
1375,85,35,28.0,6.0,42.0,27.0,9
1375,85,35,40.0,6.0,54.0,27.0,10
1376,220,93,91.0,37.0,110.0,73.0,1
1376,220,93,104.0,29.0,123.0,65.0,3
1376,220,93,122.0,19.0,143.0,55.0,4
1377,63,31,23.0,1.0,32.0,24.0,4
1377,63,31,33.0,1.0,41.0,24.0,5
1378,77,40,32.0,7.0,38.0,35.0,1
1378,77,40,38.0,7.0,50.0,35.0,10
1379,61,18,15.0,1.0,24.0,16.0,2
1379,61,18,24.0,1.0,32.0,16.0,3
1379,61,18,32.0,1.0,40.0,16.0,5
1379,61,18,39.0,1.0,47.0,16.0,9
1380,54,19,18.0,2.0,23.0,14.0,1
1380,54,19,22.0,3.0,29.0,15.0,9
1380,54,19,30.0,3.0,36.0,15.0,10
1381,74,32,23.0,3.0,37.0,29.0,4
1381,74,32,34.0,2.0,51.0,28.0,5
1382,166,66,40.0,1.0,66.0,57.0,1
1382,166,66,62.0,5.0,91.0,61.0,3
1382,166,66,92.0,1.0,121.0,57.0,6
1383,152,79,60.0,12.0,93.0,70.0,8
1384,141,49,44.0,6.0,59.0,41.0,6
1384,141,49,60.0,7.0,78.0,42.0,2
1385,64,30,22.0,3.0,30.0,28.0,1
1385,64,30,30.0,3.0,42.0,28.0,9
1386,31,27,2.0,4.0,11.0,21.0,10
1387,83,37,33.0,9.0,45.0,31.0,4
1387,83,37,44.0,9.0,54.0,31.0,10
1388,81,38,30.0,6.0,43.0,31.0,2
1388,81,38,42.0,7.0,53.0,32.0,7
1389,100,44,33.0,5.0,46.0,37.0,3
1389,100,44,48.0,7.0,63.0,39.0,6
1390,86,38,28.0,5.0,43.0,29.0,3
1390,86,38,46.0,6.0,59.0,30.0,10
1391,75,53,23.0,13.0,29.0,40.0,1
1391,75,53,29.0,12.0,34.0,39.0,1
1392,98,42,32.0,10.0,44.0,39.0,2
1392,98,42,43.0,9.0,55.0,38.0,5
1392,98,42,55.0,9.0,66.0,38.0,10
1393,174,85,60.0,10.0,82.0,70.0,1
1393,174,85,87.0,17.0,110.0,77.0,1
1394,49,21,17.0,4.0,23.0,17.0,1
1394,49,21,22.0,4.0,29.0,17.0,9
1394,49,21,28.0,4.0,33.0,17.0,1
1395,185,96,67.0,12.0,88.0,84.0,1
1395,185,96,87.0,8.0,121.0,80.0,9
1396,348,160,136.0,38.0,181.0,138.0,4
1396,348,160,182.0,21.0,219.0,121.0,8
1397,271,124,95.0,24.0,134.0,96.0,6
1397,271,124,137.0,25.0,171.0,97.0,10
1398,81,40,30.0,3.0,40.0,29.0,7
1398,81,40,42.0,6.0,51.0,32.0,1
1399,62,26,20.0,1.0,31.0,22.0,1
1399,62,26,30.0,1.0,43.0,22.0,3
1400,125,48,45.0,13.0,54.0,32.0,1
1400,125,48,52.0,13.0,63.0,32.0,3
1400,125,48,63.0,13.0,77.0,32.0,10
1400,125,48,73.0,11.0,87.0,30.0,8
1401,115,54,32.0,13.0,44.0,43.0,1
1401,115,54,43.0,14.0,57.0,44.0,2
1401,115,54,57.0,12.0,75.0,42.0,5
1402,68,33,22.0,4.0,29.0,25.0,2
1402,68,33,30.0,5.0,36.0,26.0,1
1402,68,33,37.0,4.0,45.0,25.0,4
1403,94,41,37.0,7.0,51.0,36.0,7
1404,102,41,31.0,4.0,46.0,34.0,9
1404,102,41,47.0,3.0,61.0,33.0,4
1405,106,41,32.0,7.0,45.0,39.0,2
1405,106,41,46.0,3.0,61.0,35.0,10
1405,106,41,60.0,3.0,72.0,35.0,2
1406,257,111,103.0,14.0,129.0,51.0,2
1406,257,111,128.0,12.0,151.0,49.0,10
1406,257,111,147.0,15.0,183.0,52.0,6
1407,56,21,17.0,3.0,26.0,18.0,5
1407,56,21,26.0,4.0,37.0,19.0,10
1408,78,46,34.0,5.0,47.0,40.0,3
1409,110,54,31.0,3.0,51.0,41.0,5
1409,110,54,50.0,6.0,72.0,44.0,10
1410,139,63,42.0,10.0,62.0,59.0,1
1410,139,63,57.0,9.0,76.0,58.0,1
1410,139,63,67.0,8.0,95.0,57.0,7
1411,139,62,51.0,10.0,72.0,52.0,5
1411,139,62,69.0,12.0,96.0,54.0,2
1412,89,38,32.0,3.0,46.0,28.0,2
1412,89,38,47.0,6.0,63.0,31.0,3
1413,189,91,73.0,28.0,94.0,64.0,3
1413,189,91,93.0,28.0,106.0,64.0,10
1414,195,86,80.0,19.0,104.0,69.0,2
1414,195,86,101.0,20.0,127.0,70.0,7
1415,197,97,78.0,17.0,102.0,75.0,2
1415,197,97,103.0,24.0,122.0,82.0,3
1416,93,35,28.0,5.0,39.0,29.0,8
1416,93,35,41.0,5.0,50.0,29.0,5
1416,93,35,50.0,5.0,60.0,29.0,6
1417,161,64,57.0,13.0,70.0,46.0,1
1417,161,64,70.0,14.0,87.0,47.0,2
1417,161,64,86.0,14.0,103.0,47.0,9
1418,120,53,41.0,7.0,56.0,44.0,1
1418,120,53,60.0,7.0,71.0,44.0,7
1419,80,35,32.0,8.0,39.0,20.0,9
1419,80,35,39.0,9.0,48.0,30.0,4
1420,64,21,17.0,3.0,26.0,18.0,2
1420,64,21,26.0,5.0,34.0,20.0,3
1420,64,21,34.0,5.0,43.0,20.0,10
1420,64,21,43.0,5.0,50.0,20.0,1
1421,116,55,40.0,1.0,53.0,45.0,7
1421,116,55,59.0,5.0,72.0,49.0,2
1422,114,63,58.0,18.0,71.0,46.0,2
1422,114,63,72.0,16.0,83.0,44.0,7
1422,114,63,85.0,17.0,95.0,45.0,1
1423,141,65,57.0,19.0,68.0,40.0,5
1423,141,65,68.0,22.0,75.0,43.0,10
1423,141,65,76.0,21.0,84.0,42.0,6
1424,49,21,17.0,1.0,23.0,20.0,1
1424,49,21,27.0,2.0,32.0,21.0,1
1425,96,37,33.0,9.0,45.0,31.0,4
1425,96,37,44.0,9.0,56.0,31.0,5
1425,96,37,54.0,8.0,67.0,30.0,1
1426,111,56,42.0,6.0,73.0,50.0,2
1427,174,81,57.0,11.0,81.0,74.0,1
1427,174,81,79.0,12.0,117.0,75.0,3
1428,109,47,40.0,11.0,57.0,38.0,4
1428,109,47,56.0,11.0,68.0,38.0,7
1429,43,19,14.0,4.0,19.0,17.0,2
1429,43,19,19.0,3.0,23.0,16.0,3
1429,43,19,23.0,4.0,29.0,17.0,2
1430,112,54,38.0,6.0,57.0,43.0,5
1430,112,54,57.0,7.0,72.0,44.0,7
1431,53,25,20.0,2.0,28.0,19.0,2
1431,53,25,28.0,2.0,33.0,19.0,1
1432,97,48,36.0,1.0,43.0,38.0,1
1432,97,48,46.0,5.0,58.0,42.0,7
1433,80,31,23.0,3.0,38.0,27.0,5
1433,80,31,39.0,3.0,54.0,27.0,10
1434,96,42,45.0,1.0,59.0,31.0,2
1435,127,59,45.0,9.0,62.0,49.0,2
1435,127,59,63.0,9.0,87.0,49.0,9
1436,58,27,19.0,1.0,27.0,26.0,1
1436,58,27,28.0,1.0,39.0,26.0,6
1437,52,21,18.0,1.0,25.0,18.0,7
1437,52,21,26.0,3.0,35.0,20.0,8
1438,133,55,46.0,11.0,65.0,42.0,3
1438,133,55,67.0,12.0,86.0,43.0,10
1439,125,67,53.0,11.0,75.0,57.0,5
1440,325,153,138.0,45.0,158.0,83.0,2
1440,325,153,159.0,39.0,173.0,77.0,10
1440,325,153,174.0,28.0,192.0,66.0,5
1440,325,153,190.0,23.0,209.0,61.0,3
1441,119,66,43.0,9.0,73.0,57.0,4
1442,62,26,26.0,3.0,37.0,21.0,8
1443,146,70,45.0,8.0,71.0,62.0,8
1443,146,70,67.0,7.0,93.0,61.0,5
1444,71,33,26.0,4.0,35.0,27.0,2
1444,71,33,36.0,4.0,45.0,27.0,5
1445,258,127,107.0,27.0,130.0,95.0,9
1445,258,127,128.0,27.0,152.0,95.0,5
1446,88,45,35.0,8.0,43.0,37.0,3
1446,88,45,45.0,6.0,53.0,35.0,8
1447,94,57,6.0,1.0,32.0,55.0,6
1447,94,57,34.0,1.0,62.0,55.0,10
1448,110,49,34.0,5.0,59.0,46.0,9
1448,110,49,59.0,4.0,79.0,45.0,5
1449,61,28,23.0,3.0,32.0,23.0,8
1449,61,28,31.0,3.0,36.0,23.0,7
1450,268,97,129.0,33.0,142.0,63.0,2
1450,268,97,143.0,35.0,152.0,65.0,3
1450,268,97,152.0,39.0,160.0,69.0,8
1451,82,35,26.0,4.0,36.0,28.0,2
1451,82,35,35.0,3.0,44.0,27.0,10
1451,82,35,44.0,6.0,54.0,30.0,3
1452,59,27,22.0,6.0,29.0,19.0,3
1452,59,27,29.0,7.0,37.0,20.0,9
1453,212,79,62.0,22.0,80.0,64.0,2
1453,212,79,85.0,20.0,103.0,62.0,4
1453,212,79,107.0,19.0,128.0,61.0,6
1453,212,79,129.0,22.0,148.0,64.0,2
1454,72,28,39.0,1.0,50.0,24.0,5
1455,91,46,36.0,11.0,43.0,32.0,3
1455,91,46,42.0,11.0,47.0,32.0,1
1456,65,26,19.0,4.0,30.0,21.0,2
1456,65,26,30.0,4.0,43.0,21.0,2
1457,187,72,75.0,17.0,96.0,56.0,5
1457,187,72,92.0,19.0,112.0,58.0,5
1458,61,30,23.0,5.0,29.0,22.0,4
1458,61,30,30.0,7.0,37.0,24.0,10
1459,118,52,42.0,9.0,57.0,40.0,8
1459,118,52,57.0,9.0,70.0,40.0,8
1460,95,31,27.0,3.0,35.0,24.0,1
1460,95,31,36.0,4.0,46.0,25.0,5
1460,95,31,49.0,5.0,59.0,26.0,10
1460,95,31,61.0,4.0,71.0,25.0,6
1461,337,103,216.0,40.0,238.0,81.0,8
1461,337,103,230.0,39.0,253.0,80.0,5
1462,80,35,26.0,4.0,35.0,30.0,1
1462,80,35,37.0,5.0,53.0,31.0,2
1463,99,43,36.0,13.0,48.0,32.0,5
1463,99,43,46.0,13.0,54.0,32.0,10
1463,99,43,52.0,12.0,61.0,31.0,4
1464,121,47,36.0,8.0,45.0,37.0,1
1464,121,47,46.0,8.0,62.0,37.0,2
1464,121,47,66.0,9.0,84.0,38.0,3
1465,116,53,47.0,9.0,64.0,41.0,3
1466,50,25,17.0,1.0,35.0,24.0,8
1467,108,48,38.0,7.0,55.0,39.0,6
1467,108,48,55.0,8.0,73.0,40.0,9
1468,49,20,16.0,1.0,25.0,19.0,2
1468,49,20,25.0,1.0,34.0,19.0,9
1469,50,23,14.0,2.0,24.0,19.0,5
1469,50,23,25.0,3.0,34.0,20.0,6
1470,93,45,34.0,12.0,44.0,35.0,2
1470,93,45,42.0,11.0,49.0,34.0,6
1470,93,45,50.0,12.0,60.0,35.0,9
1471,79,33,27.0,2.0,34.0,27.0,1
1471,79,33,33.0,1.0,42.0,26.0,5
1471,79,33,40.0,1.0,51.0,26.0,10
1472,133,58,45.0,11.0,64.0,38.0,6
1472,133,58,64.0,10.0,78.0,37.0,10
1472,133,58,79.0,7.0,94.0,34.0,8
1473,179,98,68.0,13.0,82.0,44.0,1
1473,179,98,81.0,14.0,93.0,45.0,5
1473,179,98,92.0,14.0,104.0,45.0,1
1474,52,26,18.0,5.0,26.0,23.0,6
1474,52,26,27.0,4.0,35.0,22.0,5
1475,262,133,98.0,19.0,132.0,109.0,8
1475,262,133,130.0,26.0,164.0,116.0,8
1476,74,31,25.0,5.0,31.0,27.0,1
1476,74,31,30.0,4.0,40.0,26.0,8
1476,74,31,40.0,4.0,52.0,26.0,5
1477,85,36,28.0,3.0,46.0,30.0,6
1477,85,36,42.0,3.0,63.0,30.0,4
1478,61,26,30.0,3.0,43.0,21.0,8
1479,131,50,55.0,19.0,64.0,38.0,5
1479,131,50,66.0,22.0,73.0,41.0,1
1480,181,76,55.0,6.0,72.0,57.0,1
1480,181,76,96.0,8.0,122.0,59.0,1
1481,107,51,45.0,13.0,55.0,36.0,1
1482,122,55,44.0,12.0,55.0,42.0,3
1482,122,55,56.0,14.0,62.0,44.0,5
1482,122,55,63.0,11.0,76.0,41.0,8
1483,52,24,16.0,2.0,28.0,23.0,3
1483,52,24,30.0,2.0,36.0,23.0,1
1484,71,28,38.0,4.0,48.0,22.0,5
1485,64,27,20.0,4.0,28.0,22.0,1
1485,64,27,27.0,5.0,35.0,23.0,9
1485,64,27,36.0,4.0,46.0,22.0,7
1486,63,28,18.0,12.0,27.0,29.0,1
1486,63,28,30.0,5.0,42.0,22.0,8
1487,84,38,28.0,5.0,42.0,32.0,7
1487,84,38,43.0,8.0,57.0,35.0,10
1488,84,34,23.0,3.0,40.0,27.0,2
1488,84,34,43.0,4.0,60.0,28.0,8
1489,130,59,39.0,13.0,55.0,43.0,1
1489,130,59,51.0,14.0,64.0,44.0,2
1489,130,59,61.0,15.0,79.0,45.0,8
1490,283,167,6.0,93.0,26.0,125.0,3
1490,283,167,25.0,95.0,48.0,127.0,9
1491,58,27,18.0,6.0,24.0,22.0,1
1491,58,27,25.0,6.0,32.0,22.0,9
1491,58,27,32.0,6.0,39.0,22.0,3
1492,407,111,246.0,32.0,268.0,72.0,4
1492,407,111,263.0,32.0,284.0,72.0,2
1492,407,111,284.0,31.0,298.0,71.0,1
1493,118,46,37.0,10.0,52.0,32.0,3
1493,118,46,51.0,10.0,67.0,32.0,2
1493,118,46,68.0,7.0,81.0,29.0,6
1494,129,44,41.0,11.0,57.0,34.0,2
1494,129,44,55.0,9.0,70.0,32.0,2
1494,129,44,73.0,9.0,87.0,32.0,10
1495,163,76,54.0,12.0,82.0,60.0,3
1495,163,76,87.0,14.0,108.0,62.0,1
1496,399,205,158.0,54.0,178.0,90.0,8
1496,399,205,178.0,47.0,200.0,83.0,7
1496,399,205,199.0,43.0,218.0,79.0,3
1496,399,205,219.0,33.0,240.0,69.0,5
1497,56,20,17.0,4.0,21.0,16.0,1
1497,56,20,23.0,3.0,30.0,15.0,7
1497,56,20,31.0,4.0,39.0,16.0,2
1498,93,49,40.0,10.0,55.0,42.0,2
1499,115,61,49.0,11.0,57.0,46.0,2
1499,115,61,55.0,12.0,66.0,47.0,7
1500,276,139,112.0,38.0,142.0,88.0,3
1500,276,139,139.0,35.0,164.0,85.0,7
1501,186,70,72.0,25.0,96.0,53.0,8
1501,186,70,91.0,21.0,113.0,49.0,8
1502,110,49,36.0,7.0,47.0,43.0,1
1502,110,49,45.0,6.0,59.0,42.0,3
1502,110,49,57.0,5.0,72.0,41.0,3
1503,59,31,22.0,3.0,38.0,25.0,9
1504,202,89,69.0,15.0,100.0,69.0,5
1504,202,89,100.0,19.0,130.0,73.0,10
1505,49,25,20.0,3.0,25.0,23.0,1
1505,49,25,23.0,1.0,30.0,21.0,3
1506,169,72,58.0,23.0,72.0,49.0,1
1506,169,72,68.0,19.0,83.0,45.0,2
1506,169,72,82.0,19.0,92.0,45.0,9
1506,169,72,93.0,17.0,110.0,43.0,8
1507,53,24,18.0,1.0,26.0,21.0,1
1507,53,24,26.0,3.0,35.0,23.0,4
1508,84,42,31.0,4.0,45.0,35.0,4
1508,84,42,44.0,3.0,54.0,34.0,1
1509,127,56,42.0,6.0,64.0,50.0,7
1509,127,56,66.0,5.0,87.0,49.0,8
1510,248,82,146.0,14.0,165.0,51.0,3
1510,248,82,159.0,10.0,171.0,47.0,3
1510,248,82,176.0,9.0,182.0,46.0,4
1511,53,27,21.0,1.0,30.0,25.0,8
1512,229,83,58.0,10.0,94.0,69.0,7
1512,229,83,93.0,12.0,129.0,71.0,6
1512,229,83,133.0,12.0,169.0,71.0,9
1513,126,55,37.0,4.0,61.0,44.0,3
1513,126,55,62.0,7.0,87.0,47.0,10
1514,53,19,21.0,4.0,26.0,18.0,1
1514,53,19,26.0,3.0,34.0,17.0,10
1515,96,40,31.0,5.0,49.0,33.0,5
1515,96,40,49.0,6.0,67.0,34.0,4
1516,298,185,68.0,25.0,152.0,152.0,8
1517,85,40,32.0,10.0,42.0,30.0,4
1517,85,40,41.0,9.0,53.0,29.0,8
1518,94,45,35.0,5.0,49.0,37.0,4
1518,94,45,47.0,5.0,61.0,37.0,5
1519,69,21,19.0,3.0,27.0,17.0,2
1519,69,21,26.0,2.0,34.0,16.0,3
1519,69,21,35.0,2.0,42.0,16.0,9
1519,69,21,42.0,1.0,52.0,15.0,10
1520,422,170,218.0,52.0,235.0,86.0,7
1520,422,170,232.0,54.0,251.0,88.0,10
1521,120,58,46.0,14.0,61.0,47.0,4
1521,120,58,60.0,16.0,74.0,49.0,5
1522,79,34,24.0,2.0,37.0,29.0,3
1522,79,34,34.0,3.0,46.0,30.0,5
1522,79,34,45.0,2.0,54.0,29.0,1
1523,90,47,37.0,11.0,45.0,40.0,1
1523,90,47,45.0,8.0,59.0,37.0,8
1524,51,19,16.0,5.0,21.0,17.0,4
1524,51,19,21.0,4.0,28.0,16.0,2
1524,51,19,29.0,4.0,34.0,16.0,9
1525,53,26,23.0,2.0,32.0,20.0,4
1526,154,71,54.0,10.0,68.0,50.0,1
1526,154,71,68.0,12.0,83.0,52.0,3
1526,154,71,81.0,14.0,99.0,54.0,7
1527,185,84,67.0,16.0,92.0,62.0,2
1527,185,84,92.0,19.0,116.0,65.0,3
1528,302,126,113.0,20.0,146.0,83.0,2
1528,302,126,148.0,32.0,173.0,95.0,10
1529,188,58,95.0,25.0,108.0,46.0,1
1529,188,58,106.0,17.0,121.0,38.0,6
1529,188,58,116.0,12.0,135.0,33.0,8
1529,188,58,130.0,7.0,145.0,28.0,4
1530,138,75,59.0,14.0,83.0,63.0,9
1531,307,131,83.0,3.0,157.0,101.0,5
1531,307,131,162.0,18.0,196.0,116.0,1
1532,74,35,23.0,9.0,33.0,29.0,2
1532,74,35,34.0,9.0,45.0,29.0,7
1533,172,71,73.0,4.0,93.0,70.0,8
1533,172,71,95.0,3.0,112.0,69.0,3
1534,52,24,18.0,4.0,25.0,20.0,6
1534,52,24,24.0,4.0,32.0,20.0,7
1535,119,64,58.0,23.0,71.0,55.0,1
1535,119,64,69.0,20.0,84.0,52.0,2
1535,119,64,82.0,18.0,96.0,50.0,7
1536,76,39,26.0,3.0,37.0,32.0,6
1536,76,39,36.0,4.0,46.0,33.0,7
1537,89,43,28.0,6.0,39.0,39.0,1
1537,89,43,41.0,7.0,61.0,40.0,4
1538,323,132,110.0,57.0,143.0,108.0,3
1538,323,132,141.0,41.0,172.0,92.0,3
1538,323,132,177.0,26.0,205.0,77.0,6
1539,87,40,30.0,4.0,43.0,36.0,5
1539,87,40,45.0,6.0,60.0,38.0,10
1540,135,49,46.0,7.0,70.0,39.0,5
1540,135,49,69.0,5.0,95.0,37.0,2
1541,49,26,20.0,2.0,28.0,23.0,9
1542,217,89,60.0,5.0,110.0,79.0,6
1542,217,89,120.0,4.0,169.0,78.0,6
1543,164,77,67.0,23.0,77.0,49.0,1
1543,164,77,78.0,25.0,86.0,51.0,1
1543,164,77,87.0,25.0,102.0,51.0,5
1544,63,27,18.0,3.0,29.0,24.0,4
1544,63,27,30.0,1.0,39.0,22.0,10
1545,112,42,33.0,3.0,43.0,36.0,1
1545,112,42,43.0,3.0,59.0,36.0,5
1545,112,42,62.0,3.0,82.0,36.0,4
1546,68,21,17.0,1.0,31.0,21.0,4
1546,68,21,30.0,1.0,39.0,21.0,1
1546,68,21,39.0,1.0,55.0,21.0,8
1547,75,40,30.0,11.0,37.0,31.0,7
1547,75,40,36.0,11.0,45.0,31.0,7
1548,113,49,37.0,5.0,58.0,41.0,4
1548,113,49,55.0,5.0,78.0,41.0,6
1549,87,40,28.0,9.0,36.0,39.0,1
1549,87,40,37.0,4.0,49.0,34.0,2
1549,87,40,49.0,5.0,60.0,35.0,7
1550,282,127,116.0,42.0,145.0,94.0,3
1550,282,127,141.0,42.0,174.0,94.0,10
1551,51,24,18.0,4.0,25.0,20.0,3
1551,51,24,23.0,4.0,28.0,20.0,3
1551,51,24,28.0,3.0,33.0,19.0,7
1552,79,44,30.0,2.0,47.0,37.0,4
1553,35,17,13.0,2.0,18.0,13.0,4
1553,35,17,18.0,2.0,23.0,13.0,10
1554,310,184,19.0,69.0,32.0,112.0,1
1554,310,184,31.0,77.0,49.0,120.0,10
1554,310,184,48.0,85.0,69.0,128.0,7
1555,105,54,33.0,7.0,73.0,48.0,6
1556,49,21,17.0,1.0,25.0,19.0,2
1556,49,21,25.0,1.0,33.0,19.0,2
1557,55,24,19.0,2.0,27.0,20.0,8
1557,55,24,26.0,2.0,35.0,20.0,8
1558,81,45,45.0,13.0,55.0,34.0,7
1558,81,45,52.0,13.0,63.0,34.0,9
1559,413,196,167.0,35.0,191.0,77.0,6
1559,413,196,180.0,33.0,204.0,75.0,1
1559,413,196,197.0,35.0,223.0,77.0,8
1560,50,20,14.0,2.0,26.0,19.0,8
1560,50,20,25.0,4.0,36.0,21.0,10
1561,149,70,53.0,11.0,74.0,59.0,7
1561,149,70,77.0,12.0,97.0,60.0,5
1562,58,27,19.0,6.0,27.0,23.0,1
1562,58,27,28.0,5.0,38.0,22.0,6
1563,157,85,69.0,25.0,86.0,62.0,6
1564,97,47,33.0,9.0,47.0,40.0,1
1564,97,47,45.0,8.0,55.0,39.0,10
1565,67,26,24.0,2.0,35.0,20.0,2
1565,67,26,36.0,2.0,46.0,20.0,4
1566,115,54,40.0,6.0,57.0,46.0,6
1566,115,54,56.0,6.0,74.0,46.0,5
1567,126,67,45.0,6.0,82.0,56.0,9
1568,63,31,25.0,6.0,30.0,25.0,1
1568,63,31,31.0,5.0,38.0,24.0,7
1569,314,68,202.0,16.0,220.0,46.0,1
1569,314,68,214.0,17.0,231.0,47.0,1
1569,314,68,228.0,19.0,250.0,49.0,3
1570,315,110,94.0,35.0,117.0,88.0,1
1570,315,110,121.0,29.0,146.0,82.0,1
1570,315,110,150.0,25.0,182.0,78.0,7
1570,315,110,179.0,22.0,227.0,75.0,5
1571,45,20,17.0,4.0,27.0,17.0,1
1572,49,24,17.0,2.0,25.0,22.0,2
1572,49,24,25.0,1.0,33.0,21.0,2
1573,61,24,16.0,3.0,21.0,18.0,2
1573,61,24,21.0,4.0,28.0,19.0,8
1573,61,24,28.0,4.0,33.0,19.0,5
1573,61,24,33.0,4.0,39.0,19.0,7
1574,91,45,33.0,11.0,45.0,33.0,3
1575,82,34,27.0,3.0,41.0,28.0,5
1575,82,34,41.0,3.0,54.0,28.0,7
1576,125,63,48.0,16.0,59.0,52.0,1
1576,125,63,60.0,14.0,74.0,50.0,9
1577,103,40,38.0,6.0,53.0,30.0,4
1577,103,40,52.0,9.0,68.0,33.0,4
1578,50,19,15.0,1.0,20.0,18.0,1
1578,50,19,21.0,1.0,28.0,18.0,4
1578,50,19,28.0,1.0,37.0,18.0,5
1579,106,47,33.0,9.0,51.0,36.0,4
1579,106,47,52.0,12.0,68.0,39.0,7
1580,108,44,39.0,12.0,50.0,33.0,3
1580,108,44,49.0,10.0,59.0,31.0,2
1580,108,44,60.0,10.0,69.0,31.0,10
1581,149,57,58.0,18.0,66.0,42.0,1
1581,149,57,66.0,18.0,76.0,42.0,3
1581,149,57,75.0,20.0,86.0,44.0,9
1581,149,57,86.0,19.0,94.0,43.0,1
1582,65,31,24.0,7.0,31.0,23.0,2
1582,65,31,33.0,8.0,39.0,24.0,4
1583,72,27,21.0,2.0,32.0,23.0,2
1583,72,27,32.0,2.0,42.0,23.0,9
1583,72,27,42.0,1.0,52.0,22.0,6
1584,142,78,54.0,15.0,82.0,70.0,8
1585,178,71,78.0,27.0,92.0,52.0,6
1585,178,71,90.0,22.0,104.0,47.0,7
1586,47,24,21.0,3.0,28.0,18.0,9
1587,55,17,13.0,1.0,19.0,15.0,2
1587,55,17,19.0,1.0,29.0,15.0,2
1587,55,17,29.0,1.0,34.0,15.0,1
1587,55,17,33.0,1.0,43.0,15.0,4
1588,151,69,51.0,12.0,75.0,57.0,3
1588,151,69,75.0,10.0,102.0,55.0,2
1589,84,41,33.0,6.0,44.0,34.0,6
1589,84,41,44.0,5.0,53.0,33.0,9
1590,123,46,35.0,5.0,51.0,35.0,1
1591,117,49,35.0,9.0,48.0,38.0,1
1591,117,49,47.0,10.0,62.0,39.0,8
1591,117,49,62.0,9.0,74.0,38.0,2
1592,107,45,33.0,7.0,53.0,38.0,7
1592,107,45,53.0,8.0,72.0,39.0,2
1593,222,99,73.0,44.0,97.0,89.0,2
1593,222,99,98.0,41.0,126.0,86.0,2
1593,222,99,127.0,39.0,157.0,84.0,6
1594,80,39,28.0,5.0,41.0,31.0,2
1594,80,39,41.0,8.0,52.0,34.0,3
1595,81,39,25.0,1.0,40.0,36.0,2
1595,81,39,36.0,1.0,54.0,36.0,10
1596,160,71,57.0,21.0,74.0,53.0,1
1596,160,71,70.0,19.0,86.0,51.0,2
1596,160,71,84.0,13.0,104.0,45.0,2
1597,126,50,50.0,14.0,58.0,37.0,1
1597,126,50,58.0,16.0,69.0,39.0,4
1597,126,50,68.0,15.0,80.0,38.0,3
1598,125,68,49.0,5.0,76.0,61.0,8
1599,73,28,20.0,2.0,38.0,25.0,7
1599,73,28,38.0,1.0,54.0,24.0,7
1600,99,49,39.0,7.0,51.0,41.0,5
1600,99,49,52.0,4.0,63.0,38.0,1
1601,191,103,63.0,14.0,94.0,78.0,1
1601,191,103,93.0,13.0,112.0,77.0,6
1602,73,41,27.0,5.0,45.0,37.0,3
1603,126,53,36.0,6.0,57.0,47.0,2
1603,126,53,55.0,3.0,78.0,44.0,4
1603,126,53,75.0,3.0,90.0,44.0,1
1604,110,59,21.0,9.0,46.0,46.0,2
1604,110,59,44.0,14.0,68.0,51.0,7
1605,76,37,29.0,8.0,43.0,33.0,2
1605,76,37,42.0,8.0,55.0,33.0,2
1606,142,69,49.0,8.0,68.0,60.0,1
1606,142,69,70.0,8.0,92.0,60.0,8
